,recall@1,recall@2,recall@3,recall@4,recall@5,recall@6,recall@8,recall@10,recall@20,recall@50,recall@100
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part7,0.2566228979497846,0.3483068417415394,0.3969131536512386,0.42732089380327787,0.4517392305920367,0.4715503340244259,0.5038009675190122,0.5275282193043098,0.6028564846809344,0.6926975351301198,0.7548951854410942
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part8,0.252015664593415,0.3397834600322557,0.3902326652845027,0.4245565537894561,0.44759272057130406,0.46671273900023785,0.5017277125086463,0.523842432619215,0.6021653996774792,0.6920064501266645,0.7514397604238179
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part9,0.25362819626814437,0.34669431006681006,0.3946095369730538,0.42432619212163764,0.448053443906941,0.47016816401751504,0.5065653075328332,0.5282193043077651,0.6063119096982108,0.700990555171583,0.7629578438147391
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part10,0.25961759963142483,0.34669431006681006,0.3966827919834201,0.4326192121631029,0.45911080396222803,0.4796129923980727,0.5125547108961123,0.5325961759963151,0.6189818014282241,0.702603086846312,0.7622667588112838
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part11,0.2589265146279694,0.352914075097909,0.4001382170006973,0.43400138217001377,0.4607233356369574,0.4807648007371651,0.5155494125777518,0.5418106427090521,0.6196728864316794,0.7060585118635884,0.766182907164197
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part12,0.26192121630960963,0.34899792674499486,0.39852568532596794,0.43331029716655833,0.4664823773324194,0.4830684174153499,0.5192351992628466,0.546648237733239,0.6205943331029531,0.7113568302234121,0.7705597788527471
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part13,0.26376410965215746,0.3598249251324634,0.4134991937341691,0.448514167242578,0.4743146740382477,0.4952775858097293,0.527067495968673,0.5501036627505154,0.623819396452411,0.7115871918912305,0.7691776088458365
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part14,0.2432619212163128,0.33563695001152305,0.39069338862013964,0.4238654687860007,0.4528910389311291,0.47592720571297703,0.5095600092144728,0.533056899331952,0.611840589725853,0.7039852568532226,0.7684865238423813
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part15,0.2510942179221411,0.3462335867311731,0.39944713199724186,0.4314674038240105,0.4586500806265911,0.4784611840589803,0.5095600092144728,0.5365123243492284,0.6120709513936714,0.7148122552406885,0.7763188205482077
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part16,0.257774706288877,0.3549873301082753,0.4058972586961593,0.442755125547116,0.47016816401751504,0.4920525224602706,0.5286800276434019,0.5547108961068838,0.6392536281962454,0.7228749136143333,0.782999308914942
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part17,0.2591568762957879,0.3598249251324634,0.41073485372034735,0.4471319972356671,0.4720110573600629,0.49343469246718147,0.5261460492973993,0.5544805344390654,0.6325731398295111,0.7334715503339808,0.79060124395295
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part18,0.26053904630269875,0.3565998617830047,0.40866159870998103,0.4439069338862084,0.4703985256853335,0.4899792674499043,0.5249942409583072,0.5533287260999733,0.6397143515318823,0.7323197419948887,0.7963602856484105
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part19,0.27390002303617056,0.3729555401981167,0.42662980879982243,0.4618751439760498,0.48675420410044556,0.511863625892657,0.5438838977194179,0.5701451278507182,0.6514627965906219,0.744989633724902,0.8032711356829633
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part20,0.2575443446210585,0.352914075097909,0.40981340704907343,0.44206404054366055,0.4727021423635183,0.4975812024879141,0.5277585809721282,0.5597788527988892,0.6355678415111506,0.7369269753512572,0.7910619672885868
