,recall@1,recall@2,recall@3,recall@4,recall@5,recall@6,recall@8,recall@10,recall@20,recall@50,recall@100
bert-base-german-cased-GermanDPR-10neg-epoch2-part5,0.0803962220686478,0.1126468555632349,0.1296936189818024,0.1421331490440003,0.1515779774245579,0.1614835291407526,0.1769177608845907,0.1891269292789701,0.2317438378253888,0.2881824464409163,0.3381709283575263
bert-base-german-cased-GermanDPR-10neg-epoch2-part6,0.0787836903939184,0.1108039622206871,0.1269292789679806,0.1393688090301785,0.1483529140750992,0.156415572448746,0.1748445058742244,0.1875143976042407,0.2305920294862964,0.2923289564616489,0.3443906933886252
bert-base-german-cased-GermanDPR-10neg-epoch2-part7,0.0764800737157336,0.1071181755355914,0.1220916839437926,0.1356830223450829,0.1442064040543666,0.1520387007601949,0.1702372725178548,0.1838286109191451,0.223220456116105,0.2791983413959956,0.3294171849804241
bert-base-german-cased-GermanDPR-10neg-epoch2-part8,0.0700299470168162,0.0999769638332185,0.1137986639023273,0.1266989173001622,0.1336097673347165,0.140059894033634,0.1531905090992873,0.1630960608154819,0.2027182676802604,0.2580050679566955,0.307763188205487
bert-base-german-cased-GermanDPR-10neg-epoch2-part9,0.0711817553559086,0.0981340704906707,0.1110343238885055,0.1246256622897958,0.133840129002535,0.1416724257083633,0.1531905090992873,0.1663211241649406,0.2034093526837158,0.2538585579359628,0.3033863165169359
bert-base-german-cased-GermanDPR-10neg-epoch2-part10,0.0702603086846347,0.0979037088228522,0.1133379405666903,0.1237042156185219,0.1315365123243502,0.1405206173692709,0.1548030407740167,0.1656300391614852,0.2034093526837158,0.2591568762957879,0.3056899331951207
bert-base-german-cased-GermanDPR-10neg-epoch2-part11,0.0707210320202716,0.0974429854872153,0.1135683022345088,0.1241649389541589,0.1322275973278057,0.1414420640405448,0.1550334024418351,0.1663211241649406,0.2054826076940821,0.2554710896106922,0.3029255931812989
bert-base-german-cased-GermanDPR-10neg-epoch2-part12,0.0672656070029945,0.0937571988021196,0.1061967288643175,0.1158719189126936,0.123243492282885,0.1292328956461654,0.1416724257083633,0.1520387007601949,0.1882054826076962,0.2395761345312171,0.2764340013821738
bert-base-german-cased-GermanDPR-10neg-epoch2-part13,0.0700299470168162,0.0997466021654001,0.1163326422483306,0.1292328956461654,0.1398295323658155,0.1476618290716438,0.1598709974660232,0.1706979958534917,0.2100898410504517,0.2642248329877944,0.3079935498733055
bert-base-german-cased-GermanDPR-10neg-epoch2-part14,0.0679566920064499,0.0905321354526609,0.1027413038470403,0.1142593872379643,0.123243492282885,0.1294632573139839,0.1430545957152742,0.1543423174383797,0.1877447592720592,0.2407279428703095,0.279889426399451
bert-base-german-cased-GermanDPR-10neg-epoch2-part15,0.067035245335176,0.0882285187744761,0.1008984105044925,0.1085003455425023,0.1151808339092382,0.1216309606081556,0.1354526606772644,0.1474314674038253,0.1780695692236831,0.2370421561852138,0.2727482146970781
bert-base-german-cased-GermanDPR-10neg-epoch2-part16,0.0621976503109879,0.0843123704215619,0.0962911771481229,0.105966367196499,0.1126468555632349,0.1195577055977893,0.1306150656530763,0.1393688090301785,0.1780695692236831,0.2310527528219333,0.2734392997005336
